pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KAAB_HEART_ATRIUM_VS_VENTRICLE_DN,3.70669441409748e-07,4.76382206860344e-06,0.674962860011025,-0.782919089196277,-1.23088818359191,222,OXA1L|SRGAP3|STIM1|COPS3|GADD45A|OGDH|BCKDHA|IRX5|CCT7|UBE3A|ALAS1|IMPA2|RHOQ|VDAC1|LYRM1|KIFBP|STK39|DECR1|HADH|PCDH7|SDHB|NDUFS2|RCAN2|MEIS2|HEBP2|PDZRN3|MYBPC3|UBAC1|NDUFS1|NDUFV2|UNG|TOB1|MRPS18B|VTN|MMP23B|PDLIM1|ACAT1|NUAK1|PTPN14|PFKP|CYB5A|CDH13|PPFIBP1|APOA1|GCAT|UBE2H|PKP2|SLC5A1|KCNQ1|PCSK6|AMD1|PLCL1|RASSF9|IGHE|UBA3
WP_ENDODERM_DIFFERENTIATION,3.74905617751323e-07,4.80659865857931e-06,0.674962860011025,-0.812732216642875,-1.27597552538824,119,NAA15|EZH2|SMAD2|SMAD4|WDFY2|VAV3|TET1|CRTC1|ZIC3|PAX9|MAD2L2|CTBP2|APP|SFMBT1|UBR5|LRPPRC|PTHLH|EOMES|DIP2A|PABPC1|GLI2|LEF1|GATA6|DDAH1|BCORL1|MIR375|RGS10|LAMC1|TGFB1|LHX1|SOX7|WNT3
PID_P53_DOWNSTREAM_PATHWAY,3.87614149765029e-07,4.95752879953099e-06,0.674962860011025,-0.820336760727517,-1.28879746844735,111,BCL2L2|HIC1|TP53BP2|TAP1|GADD45A|EP300|JMY|VDR|TNFRSF10C|TIGAR|NFYC|DGCR8|SMARCA4|TNFRSF10A|PRMT1|CARM1|BAX|SP1|RNF144B|CREBBP|PERP|BID|RGCC|E2F1|BCL2|TRRAP|CD82|SFN|BDKRB2|SNAI2|COL18A1|PIDD1|POU4F1|CX3CL1
DARWICHE_SKIN_TUMOR_PROMOTER_DN,3.91850328045407e-07,4.99963249879621e-06,0.674962860011025,-0.797758700552187,-1.25072726053723,166,EIF5A|PABPC4|NBN|C11orf58|SLC35B1|CEACAM7|SUCLG2|SPC24|MT1X|SRF|PTPRJ-AS1|RASIP1|RSPO1|APP|SARAF|CHST11|OTUD1|BID|CCNI|NIT1|DIP2A|SOX5|KLK6|CACYBP|C14orf119|IFT20|TSC22D4|PYGO2|ACAD9|SFN|BAG6|CCL27|CALM2|GID8|COQ8A|FES|TEKTIP1|DOK4
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,3.96086506771825e-07,5.04153378210772e-06,0.674962860011025,-0.771514917008726,-1.21489061889266,280,ST8SIA1|FMO5|CASP8AP2|MTMR2|CXCL8|PRKD3|KDM4B|CEBPG|NUDT4|GAL|TMEM123|MELK|TRIM2|PUM3|CERS6|PRNP|CORO1C|ADM|NRTN|FAM171A1|KRT16|CD44|EFHC1|HEBP2|GREB1|EIF1AX|PDZK1|SRPK1|PHGDH|TRMT11|GALNT7|MICALL1|SLC16A1|TOB1|BCL2|SMCO4|ANXA9|SLC22A18|BCL11A|TRIM29|IGFBP4|MCM5|CLIC4|PFKP|NQO1|CDC20|GSTP1|GPD1L|REEP5|ADIRF|YBX1|SLC49A3|U2SURP|GAMT|LGALS8|CX3CL1|EN1|SCCPDH|AMD1|ATP7B|TPX2|CYP2B7P|MAGED2|SYNC|PPP1CB|PELI1|PBX1|ASF1A|NT5C2|TCF7L1|IL6ST
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP,4.04558865506737e-07,5.13702444330497e-06,0.674962860011025,-0.78122528687206,-1.22866814003579,233,KIF22|RER1|DZIP3|SERINC3|NEK7|MEIS1|UBE2K|IP6K1|CHMP2B|CDK2|AK2|VOPP1|CEP135|ASRGL1|RSRC1|NFE2|TNC|ADCY7|HOXA4|CTBP2|RTN2|MYBPC3|WNT5A|LGR4|RYBP|CDK5R1|ACO1|SEL1L3|ZBED4|HOXA5|HOXA9|HOXA7|FKBP1B|OSTF1|SLC39A1|FAM131A|TRAPPC3|EML2|SLIT3|EDDM3A|HTRA1|CA7|SIX6|HOXA2|AGBL5|SP3|METAP2|PAK1IP1|COMMD4|LIMS1|CNR1|TGS1
PLASARI_TGFB1_TARGETS_10HR_UP,4.29975951058692e-07,5.44670493027697e-06,0.674962860011025,-0.806259004627745,-1.26297949912787,143,IER3|PDGFC|IP6K1|RNF19B|KLHDC8A|PTK2B|HIVEP3|HEYL|LRRFIP1|TFPI2|BMAL1|TNC|CARD10|OLFM2|MFSD2A|HK2|CHST11|SLC41A2|PRAG1|PTHLH|FJX1|NTF4|PPP1R15A|KLHL29|TNFAIP3|NUAK1|GADD45B|IL6|BAIAP2L1|SFN|GPR84|ABTB3|HEY1|TGFB1|DUSP14|HIP1R|GAREM2|NGF|TSPAN2|CX3CL1
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,4.38490050845228e-07,5.5413002845477e-06,0.674962860011025,-0.827558678730228,-1.29951803672464,97,RPS2|RPS28|RPL18A|RPS17|RPL36|EIF2B4|RPS5|RPL21|EIF1AX|RPL13A|UBA52|EIF3D|PABPC1|RPL29|RPL32|RPL22|RPS10|RPL35A|RPL19|RPL31|RPS11|RPS8|RPS15A|RPS25|RPS9|EIF4H|RPS26|EIF2S2|RPL15|RPL3|EIF4G1|RPLP2|RPLP0
WU_CELL_MIGRATION,4.470041558264e-07,5.63544525023997e-06,0.674962860011025,-0.807185072786551,-1.26447730643727,141,MT1H|MT1G|ASAH1|PDGFC|SRGN|ARHGDIB|FYN|FN1|RBPMS|MT1F|MT1X|PTGER4|SLC27A2|TFPI2|PLAGL1|IGFBP7|CTSH|EMP3|ADAMTS1|CSTB|EPB41L2|PERP|WNT5A|GLIPR1|SOX9|FBLN1|RAC2|TPM2|TRIM29|CCN1|ARL4C|SFN|SPINT1|SNAI2|COL18A1|TNFRSF21|ADIRF|GLUL|GALNT1|CST6|LOXL2|ANXA8|EHF
LEE_NEURAL_CREST_STEM_CELL_DN,4.55518265710983e-07,5.71556686478591e-06,0.674962860011025,-0.816806010732161,-1.28366882619856,109,COCH|HSPA4L|HAUS6|MIR9-1HG|GAS6|CA2|GALNT12|BEGAIN|PLAGL1|NAV3|FZD5|SOX3|F3|WNT5B|KLF3-AS1|CD9|FJX1|EMX2|BCL2|LGI1|LHX2|LZTFL1|FGF8|ARL4C|SIX3|CD82|SLC1A4|HSPA1B|HTRA1|TTYH1|FEZF2|TMEM255A|CAPN6|SPRY1
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,4.55518265710983e-07,5.71556686478591e-06,0.674962860011025,-0.809195434980409,-1.26856372144157,130,HSP90B1|CC2D1A|HDAC1|CXCL8|PRKAR1B|CTCF|EP300|GNB3|PAH|PRKAR2B|ACADM|TCF3|CREB1|YWHAZ|HTR2A|SP1|PRKACA|ASCL1|CREBBP|CREM|SNAP25|RUNX3|IL6|ATP1A3|DLX2|TLX3|LMX1B|HTR3A|GPD1L|THRB|IL6R|YBX1|MIR210|MIR130A|TNF|KCNQ1|NGF|ADCYAP1R1|EN1|SP3
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP,4.64032380229123e-07,5.80863227733619e-06,0.674962860011025,-0.789281869124183,-1.23972666784479,186,ITGB8|BTN2A1|TAP1|ICAM1|SPSB1|CXCL8|CCNG2|HIVEP1|ANKRD12|SLCO3A1|HERPUD1|IFNGR1|RNF19B|NEDD4L|CITED4|CLN5|IL1R2|RASSF10|MFHAS1|TMEM171|NAV3|SLC52A3|CD83|ZC3H12C|IRF9|ZNF697|BID|IRF6|ZNFX1|B4GALT5|C1orf74|TNFAIP3|NFKBIE|OAF|SLFN5|PAG1|IL23A|PNRC1|DRAM1|ISG20|RELB|IL7R|C15orf39|BTG1|CXCL10
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN,4.72546499130408e-07,5.90125875682904e-06,0.674962860011025,-0.754733544227656,-1.19097929184188,415,ZNF669|NUDT2|FMO5|RHOBTB1|KIF22|CAPZB|SYNE3|IRGQ|PSAP|THAP4|RAB4A|NT5M|GADD45G|KDM4B|ZNF232|CEBPG|BPHL|MAP7|CLN5|CYFIP2|AIF1|GNA11|MACROH2A1|IL10RB|IQCK|RPS28|TCF3|TMCO6|NAGA|APOLD1|TMEM8B|WEE1|ADM|BAX|CD44|RSRC1|THRA|TBXA2R|PEA15|UBFD1|COL2A1|SEPTIN6|ICA1|C1orf54|PSRC1|PGM3|ZNF142|TSPAN5|MFN2|SUMO3|MXD4|ADAMTS12|GBF1|CYTH2|ZDHHC18|SEL1L3|RRBP1|FAM13A|TBC1D9B|SCYL3|REX1BD|RPS20P22|ORAI2|ARFRP1|GLTP|MTAP|RDX|NQO1|SNHG3|MAPKAPK2|SGSM2|PIK3R3|CIDEB|APOM|LPIN2|LAMTOR2|OSTF1|AP4S1|PDXK|EFNA5|IFT27|EML3|ITPKC|TMPRSS6|LGALS8|BTG1|MRPL23|ECPAS|PHF8
KEGG_WNT_SIGNALING_PATHWAY,4.81060622182152e-07,5.97938026867252e-06,0.659444398037935,-0.809197297069279,-1.27001094727061,122,PPP3CA|SMAD2|SMAD4|EP300|ROCK1|WNT16|SKP1|PRICKLE1|PRKACA|PRICKLE2|FZD7|FZD5|CTBP2|WNT5B|MAPK9|CREBBP|FZD9|ROCK2|WNT5A|TCF7L2|RAC2|CACYBP|CAMK2G|LEF1|PLCB4|WNT1|AXIN1|FZD8|FRAT2|VANGL2|APC2|WNT9B|WNT3|SFRP5|FZD10
MEISSNER_NPC_HCP_WITH_H3K4ME2,4.81060622182152e-07,5.97938026867252e-06,0.659444398037935,-0.755687011337864,-1.19201629576699,398,HIC1|DAPK2|C18orf21|TES|DNAJC15|MYO5B|SLC44A1|GRK3|LRRK1|ACBD4|ADRB2|SMAD9|ANXA2|SLC8A3|PLXDC1|MN1|MAP7|VDR|SYPL2|DRD4|WTIP|DECR1|DNAJA4|LMTK2|MFHAS1|PLEKHA2|IL10RB|NNAT|GAS6|GALNT12|DNM1|SLC27A2|GRIK4|NRTN|RCAN2|KCNH4|ADCY3|PLAGL1|GNAZ|PRICKLE2|CARD10|COL2A1|YBX2|C19orf12|LY75|MFSD2A|ACOT12|RNF144B|PERP|PTHLH|KCNJ10|HMGA1|C19orf67|SERTAD4|NTF4|HPS6|NRG3|MAP7D2|SLC32A1|GRIN2D|SPOCK2|NENF|LRRC75A|PDLIM1|COL16A1|SETD6|BCL11A|ARVCF|UNC119|TMEM151B|IL13RA1|ATP1A3|BCORL1|CYRIB|LRTM2|SLCO5A1|FHDC1|LMX1B|RAI1|AEBP1|COL18A1|MAPK8IP1|H1-0|PKP2|ITPR3|SAMD10|USP2|HAS3|TMEM121B|KCNQ4|SLIT3|MBP|TCEA3|LGR6|PITPNM3|CRLF1|DUSP15|DYNC1I1|LTK|DYSF|LOXL2|ADAM11|SYT13|RCSD1|EMILIN2|ADAMTS18|TNFAIP8L3|ADRA1B|GP1BB|COMP|ADRA1D|ADA|GLT1D1|KCNE5|RASGRP1|PARP12|SLC2A4|BATF3
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN,4.8957474916785e-07,6.04265337259619e-06,0.659444398037935,-0.794879413637946,-1.24690361781002,174,BCL2L2|FBXO21|TES|STC1|JMY|MRPL48|TNFRSF1B|PLEKHA2|DNM1|EGLN1|CSDC2|ATXN7|HILPDA|KDELR3|MED24|F3|FLT3LG|RAB2A|COG1|MAP1LC3A|WIPF1|PPFIA4|SH3KBP1|BCL11A|SRXN1|GPR146|ABCD4|SLC1A4|TAMALIN|METRN|PKP2|TXNDC11|PDXK|CBX8|ST6GALNAC4|ISG20|SLC5A9|ANGPTL2|MASP1|GP1BB|SCCPDH|PER2
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP,4.8957474916785e-07,6.04265337259619e-06,0.659444398037935,-0.767435064332408,-1.20880446412554,300,RBBP4|RTN3|TSC22D2|EZH2|CKAP2|HMGN2|MORC4|CENPE|ALAS1|XPOT|ZNF232|IMPA2|GNB3|MRPL48|MELK|UBE2C|CDK2|AK2|SUCLG1|ACADM|ACSL1|H2AZ1|PLAGL1|ARRB2|TMEM106C|CTPS1|ADAM17|IL2RA|MAD2L2|PGM3|C12orf75|DEK|CDC25A|EPHX1|E2F1|TNFAIP1|SAE1|RRP1|DDAH1|MCM5|RAD18|NEU1|PYCR1|CCSAP|SMIM29|IL17RB|SOAT1|OTULIN|CHAF1B|PPP1R14C
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,4.8957474916785e-07,6.04265337259619e-06,0.659444398037935,-0.811900935542354,-1.27467042843594,119,MIR4269|THAP4|ATG4B|CALCA|MYO5A|AGAP1-IT1|HDAC4|LRRFIP1|BOK|DGKD|IQCA1|KLHL30|ASCL1|SEPTIN6|RRAGD|CYTH3|ASB1|AGAP1|ILK|MYOD1|CYTH2|MAP1LC3A|SH3BP4|CXCR4|ARL4C|IL13RA1|SEPTIN2|HDLBP|ARF5|TNF|GBX2|SEPTIN4|GAL3ST2
BASSO_CD40_SIGNALING_UP,4.98088879885798e-07,6.13344329998907e-06,0.659444398037935,-0.838789182136159,-1.31366995205281,76,HSP90B1|ELOA|IER3|TAP1|ICAM1|SRGN|TCFL5|PTK2B|VOPP1|NCF2|CD44|CD83|IRF9|IFI30|ADAM8|KCNN4|MAP3K8|LTA|RAC2|TRIP10|BCL2|TNFAIP3|UNC119|NFKBIE|GADD45B|MAPKAPK2|HTR3A|TNF|IRF4|SYNGR2
FARMER_BREAST_CANCER_APOCRINE_VS_BASAL,5.15117151778293e-07,6.313762311727e-06,0.659444398037935,-0.770325046649701,-1.21320041028687,289,TRAK2|FMO5|TP53BP2|FAM216A|APOBEC3A|AKR1A1|CERS4|KDM4B|GPX7|KMO|DUSP10|MELK|UBE2C|PUM3|PRKAR2B|CERS6|ACSL1|KRT16|PLAGL1|KIT|GNMT|FMR1|ADCY7|TRMT11|ZWILCH|GALNT7|ACAD8|TCF7L2|FJX1|SLC16A1|STOML2|GALE|KCNMA1|ZKSCAN1|SH3BP4|SEL1L3|PDLIM1|SLC22A18|BCL11A|FAH|OPTN|CYB5A|PLAAT2|GGT1|RGS10|CDC20|GPD1L|TNFRSF21|REEP5|GINS1|MYL6B|ESRRG|CX3CL1|EN1|PIK3R1|RASGRP1
MARKEY_RB1_ACUTE_LOF_DN,5.15117151778293e-07,6.313762311727e-06,0.659444398037935,-0.785242232288549,-1.23483145511806,201,PSMB9|TAP1|PSMB8|HLA-A|GADD45A|SRGN|CD52|IFI35|NSUN4|MT1X|PTPN6|LDLR|TAPBP|NCF2|EGLN1|GPC4|CTSH|APP|IRF9|ADAM8|BID|CD72|DAXX|IQGAP1|PNP|SERPING1|RAC2|ZNFX1|CHCHD10|TMEM229B|SELPLG|IFT20|PFKP|IGFBP5|MSRB1|VAV1|PSMB10|PFKL|C2|MKRN1|ISG20|PRRX1|LYL1|IL7R|CFP|CXCL10|FKBP7
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN,5.23631292612846e-07,6.38854307461986e-06,0.659444398037935,-0.820201574117638,-1.28870945815027,104,RBBP4|MAPK14|NFIC|PDAP1|BLTP2|VAPB|RESF1|DDX6|NFIX|IP6K1|SMARCA4|EGLN1|EBF3|WASL|ITSN2|SOX9|TAOK1|ATP1A3|DHX36|NRIP1|HDLBP|IL6R|SPPL2A|EIF4G1|RAD23A|TMEM79|PRRX1|CHD4
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,5.23631292612846e-07,6.38854307461986e-06,0.659444398037935,-0.792396536226277,-1.24441372573034,183,VDAC3|USP22|PSMB9|PSMB8|H2BC11|PSMD12|H2AC11|SMAD2|SMAD4|PSMD7|ADRB2|VDAC1|H2AC16|USP16|SUDS3|PSMD8|USP5|CYLD|ARRB2|ATXN7|OTUB1|CDC25A|UBA52|USP20|FOXO4|FKBP8|USP28|USP21|TRRAP|TAF10|AXIN1|PSMB10|CDC20|PSMA7|USP2|PTRH2
AMUNDSON_RESPONSE_TO_ARSENITE,5.32145436497736e-07,6.46263781251264e-06,0.659444398037935,-0.788972703454185,-1.24019094064808,194,RPUSD2|PIK3R4|GLA|BCL2L2|MT1H|TAP1|HSPA4L|MT1G|ZFX|HSPE1|CHERP|MLLT11|INTS6|TAOK3|CEBPG|MT1B|ATP2C1|MT1F|IGF2R|MT1X|BMP2K|PRNP|ZFAND5|UBXN8|BMAL1|ADAM17|ZNF24|FJX1|SH2D3C|RUNX3|IL10RA|NEU1|PFDN5|TFE3|MARS1|RCC1|SLC1A4|DNAJB5|EIF2S2|HYAL2|AKAP1|UBE2H|RELB|SH2B1|CHD2|TPP1|SLC22A1|CLK1|RPL27|TOP3A
IVANOVA_HEMATOPOIESIS_MATURE_CELL,5.32145436497736e-07,6.46263781251264e-06,0.659444398037935,-0.774383674742468,-1.21903082822857,272,MGST3|ZNF740|ARL6IP1|TRAK2|TNRC6B|SLC1A5|HACE1|PITHD1|GOLIM4|COPS3|HSPA4L|GADD45A|C11orf24|WIPI1|TAPT1|GUCD1|NUDT4|ABCB6|TMCC1|SLC22A23|LMTK2|BMP2K|USP46|ACSL1|SLC66A3|CDCA3|LRG1|SERTAD3|AMPD3|FGR|CTSH|LAMP1|CMTR1|STX11|UBAC1|HEBP1|RFFL|KLF3|SLC16A1|PAQR9|ST3GAL6|AP2A2|NINL|FTL|GAPVD1|ADIPOR1|TCP11L2|SLC25A38|MKRN1|GABPB2|PPOX|HGSNAT|RNF167|PICALM|NHSL2|COLEC12|DIO3OS|TMEM255A|SLC25A44|SPTB|LIMS1|SOWAHA|STK17B|LGMN
KEGG_CITRATE_CYCLE_TCA_CYCLE,5.39929077413687e-07,6.54216124692328e-06,0.659444398037935,-0.910969351251426,-1.37863032977866,27,OGDH|PDHA1|SUCLG2|SUCLG1|SDHB|ACO2|MDH2|PCK2|ACO1
SANSOM_APC_TARGETS_DN,5.49173732851105e-07,6.63898382522056e-06,0.659444398037935,-0.766365224198124,-1.20720175048995,301,MGST3|HIC1|COX7A1|CNTROB|OGDH|SRGN|ARHGDIB|CD52|VDR|CYB5R3|SLC35B1|CYFIP2|ANXA6|GNA11|GNS|MIEN1|RFXANK|SDF4|PIPOX|TCF21|GNAZ|GIP|MEIS2|RRAGD|MOV10|LY75|KSR1|ARSA|PHETA1|FLT3LG|CDHR5|CD72|SLC35C2|TOB1|ERO1B|GBF1|RAC2|SELPLG|ICAM2|SLC22A18|ANK3|BARX2|CD22|SRXN1|CD82|CYB5A|GGT1|LTB4R|CIDEB|RGS10|ATP6V0B|VAV1|TRIM47|TGFB1|USP2|GPSM3|PAX8|CD3D|TCEA3|SOAT2|LYL1|SLC5A1|IRF4|SEPTIN4|CX3CL1|SPIB|HLA-DOB
REACTOME_METABOLISM_OF_CARBOHYDRATES,5.66202039788878e-07,6.81372681973206e-06,0.659444398037935,-0.778072352756329,-1.22349914580815,237,RHCE|ADPGK|FUT10|AKR1A1|FUT6|GLB1|NHLRC1|GNS|B3GALT6|HEXB|PHKG1|CD44|PRKACA|GPC4|MDH2|SGSH|SDC1|PCK2|HK2|NAGLU|CSGALNACT2|UST|CHPF2|FMOD|CHST11|CEMIP|B4GALT3|UBA52|GALE|NUP107|PGAM1|HK3|NCAN|B4GALT5|ST3GAL6|GPC6|DSEL|PFKP|HS3ST6|G6PC3|PFKL|HYAL2|B3GNT7|HS3ST3B1|HGSNAT|CHST12|SLC25A11|ENO1|B4GAT1|HAS3|HS6ST2
SUNG_METASTASIS_STROMA_UP,5.66202039788878e-07,6.81372681973206e-06,0.659444398037935,-0.830594402689877,-1.30510422786221,88,SPSB1|PRRC2B|CALR|PTPRS|JMY|GSPT1|PSD3|TNC|CLDN11|SEC24D|MAP3K8|SLC16A1|IFI6|CNN3|CD276|SEL1L3|SNAI2|PTGFRN|FZD8|TMEM263|EDEM1|VMP1|TUSC3|THBS2|CD81|ALOX5
PECE_MAMMARY_STEM_CELL_UP,5.91744518042711e-07,7.10495968942439e-06,0.659444398037935,-0.816980741126982,-1.28385053903172,112,GNPTAB|MT1H|MT1G|GUCD1|PPIA|CNPPD1|TRAPPC5|MT1F|NDUFA11|MT1X|RPS2|SMARCA4|RPS28|RPL18A|EPS8L2|KRT16|PET100|CSTB|PERP|NOP53|RPL13A|UBA52|NDUFB2|RPL22|RPS10|RPL35A|RPS25|MARS1|SOX4|RPS26|TMSB10|COX6C|RPL15|LAMTOR2|RPLP2|NDUFAF8|RPS19BP1|CEBPD|STK35|TALDO1|RPL27A
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP,6.00258681814912e-07,7.19088171993203e-06,0.659444398037935,-0.80535719425154,-1.26188954707977,140,CBR3|SRSF7|ANXA2|ABHD3|MT1A|MT1X|UBE2Q2|KLHL5|PCDH7|SLC14A1|PIM1|ZG16B|CD44|ICA1|PGM3|WNT5A|CEMIP|RGCC|DPYSL2|TMEM163|FTL|SLC16A5|CABLES1|NIBAN1|SRXN1|NQO1|SPTSSA|ANKRD10|TNFRSF21|WDR55|HSPA1B|HAS3|EMP1|IL7R|ANXA8
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP,6.08772847612012e-07,7.26002754077839e-06,0.659444398037935,-0.802573257631518,-1.25754464068953,146,CSAD|PREX2|IFI44|FGF5|DECR1|AUTS2|DNASE2|FST|GAS6|SDF4|ADAMTS4|HNRNPA3|ZFAND5|LGALS9|FCGRT|SCARA3|PRICKLE1|GPC4|KLHL30|CARD10|NCKAP5|CTSH|C1orf54|FMOD|GAS1|MAP3K8|FBLN1|ARHGEF3|OSR1|NUAK1|TCP11L2|CDHR4|TMEM141|PNRC1|SPPL2A|DRAM1|HS6ST2|DYSF|EMILIN2|CEBPD|AFAP1L2|CX3CL1|SPRY1
REACTOME_HIV_INFECTION,6.08772847612012e-07,7.26002754077839e-06,0.659444398037935,-0.782959089599072,-1.23090363621424,211,ELOA|CCNT1|PSMB9|PSMB8|PACS1|HLA-A|PSMD12|GTF2F1|PSMD7|PPIA|POLR2B|VPS4B|FYN|CHMP2B|NEDD4L|SKP1|PSMD8|RNMT|SSRP1|CTDP1|NELFA|RAN|XRCC5|VPS37B|HMGA1|UBA52|NUP107|AP2A2|CXCR4|POLR2E|VPS37D|TAF10|RCC1|PSMB10|PSMA7|SLC25A6|NCBP2
BILD_E2F3_ONCOGENIC_SIGNATURE,6.17287015350234e-07,7.33588179602191e-06,0.659444398037935,-0.785466891734283,-1.23465535062547,199,HACE1|FBXO21|SRSF7|EZH2|KDM4B|TENT5A|LIN7B|INO80C|PUM3|FGF9|ZNF195|MFHAS1|HECA|FAM171A1|ADCY3|TMEM106C|TNC|CD83|RRAGD|SFMBT1|NCKIPSD|WNT5A|CHML|CEP78|MDN1|MAP3K21|TSPAN5|KCTD6|SRSF6|BCL2L11|KDM2B|TNFAIP3|RUNX3|METTL21A|SHISA8|DDAH1|MANEAL|TSHZ1|SOBP|PKN3|EML6|LRP4|IL17RB|HEY1|GINS1|SHROOM1|SMIM43
DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN,6.17904302365584e-07,7.33588179602191e-06,0.659444398037935,-0.836932429971386,-1.31013642557311,77,CREBRF|IL1R1|DNAJC15|ITGB6|CCNG2|MMP16|NEDD4L|HCAR1|PTGER4|S1PR3|GRB14|RNF144B|IRF6|SH3BP4|NUAK1|MYO1B|MTAP|KIAA0513|DRAM1|SALL4|ATP6V0A4
BROWNE_HCMV_INFECTION_14HR_DN,6.25801184950357e-07,7.41301403649249e-06,0.659444398037935,-0.778533457493734,-1.22505384090955,244,HIC1|DDX17|CENPE|ANXA2|MMP16|MT1A|GLT8D1|TAF1B|RBPMS|MT1F|WWP2|HNRNPDL|UBL3|VEGFC|TRAF3IP2|TMCO6|NDUFS2|HNRNPU|LDLR|BAX|SLC16A2|AMOT|MARCKS|IRF2|WNT5A|CHML|ZFR|TCF7L2|GAS1|NIT1|GALE|SPAG9|GJA4|ZKSCAN1|TPM2|MYO1B|FAH|ZNF7|CDH13|HIPK2|ME3|PSMB10|GINS1|RAB1A|GSTT4|PRRX1|PDGFRA|OCA2|CEBPD|JCAD|ADA|ERCC2|SPTB
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,6.34315356337415e-07,7.49709779421119e-06,0.659444398037935,-0.761719148282496,-1.20046828137771,346,LNPEP|PIK3R4|SEC24C|HACE1|FBXO21|UBE3B|PSMB9|TAP1|PSMB8|DZIP3|FBXL3|HLA-A|PSMD12|SPSB1|UBE2K|UBE3A|PSMD7|ZNRF2|FBXO15|CALR|SEC24B|FBXO30|CUL3|FBXW9|RNF19B|NEDD4L|RNF4|SKP1|UBE2C|KBTBD7|UBE2Q2|KLHL5|PSMD8|ITCH|WSB1|FZR1|TAPBP|NCF2|FBXO41|ANAPC7|RNF144B|CUL2|UBAC1|SEC24D|ASB1|HECTD3|FBXL19|KLHL22|KCTD6|ASB16|UBA52|RNF114|LRRC41|UBA1|TIRAP|ASB2|UBE3C|FBXL8|ANAPC2|PSMB10|CDC20|PSMA7|MKRN1|UBE2H|FBXO31
MIKKELSEN_MEF_HCP_WITH_H3K27ME3,6.4282952944041e-07,7.58080703426942e-06,0.659444398037935,-0.74787712802801,-1.17996542683469,478,POU3F3|PADI2|DLGAP2|FGF14|GRK3|FAM43B|KCNA7|GAL|SKAP1|DMGDH|SYPL2|SLC45A1|HMX2|SPTBN2|PRRT1|GPR4|SEZ6L|TCF21|CCKBR|SLC27A2|NALF2|NRTN|TMEM171|FNDC5|PPP1R16B|SGSM1|ABCC8|RSPO1|PHF24|C1QL1|KCNH1|SCT|NRXN2|KCNJ10|TMEM130|PLPP4|IRF6|PYY|NAGS|GRIN3B|NRG3|TMEM215|MFSD6L|MYOD1|JPH3|DMRT3|KLHL14|NR2E1|SNAP25|PAX1|SLC32A1|SLC6A20|CDX2|FOXL1|SEL1L3|SNHG11|GAD1|ELOVL3|DHH|GFI1|MATN4|KCNC1|ATP1A3|SIX3|IL10RA|LRTM2|TLX3|RBPJL|LRAT|FGF11|NKX6-1|NKX2-8|TCF15|PROM2|TMEM91|FBLL1|SALL4|IGFBPL1|TAL1|HTRA3|PAX8|NKX2-3|EPHA8|MPPED1|SCRT1|TMEM59L|SLC5A1|LMX1A|CRHR1|PSD2|TCF20|C14orf39|TBXT|WNT9B|PLIN5|FAM163B|NKX2-5|KRT83|KCNQ1|ALOX5|SLC5A5|ADAM11|POU4F1|LAMC3|CDH8|VSTM2B|SLC30A2|SIX6|POU2F3|SFRP5|KNDC1|FAM163A|TTYH1|OPRD1|C1QL2|GP1BB|FEZF2|HMX1|CHGA|OLIG2|SLC22A3|AIFM3|TMEM181|CRB3
BROWNE_HCMV_INFECTION_6HR_DN,6.51343704192057e-07,7.63023210994898e-06,0.659444398037935,-0.799770137594811,-1.25293925128257,148,TSC22D2|CLCN6|RPP14|MEIS1|PRR3|CEP68|ARNT2|MN1|DUSP10|TRIM2|PRKAR2B|WEE1|TCF21|ADCY7|BICRAL|PHF20|MTM1|ICA1|ZBTB24|S1PR1|ZNF24|TCF7L2|BCL9|GAS1|GLI2|GRM8|EPB41|ARL4C|PLCB4|MTAP|BDKRB2|FADD|NTF3
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP,6.50495312705408e-07,7.63023210994898e-06,0.659444398037935,-0.901397961993203,-1.37165697172393,31,DIPK2A|KITLG|JOSD1|HAPSTR1|LDLR|ATXN7|NAV3|NPC1|CHIC2|SLC7A1|LCOR|PHLPP2
