names,scores,logfoldchanges,pvals,pvals_adj,pct_agg,pct_ctrl,cell_type
LINC00852,-0.090609364,-0.36960354,0.927802992,1,0.109518349,0.118117229,Myofibroblasts
PBXIP1,-0.094000295,-0.087405965,0.925108924,1,0.09059633,0.107460036,Myofibroblasts
SNU13,-0.09411563,-0.10744193,0.925017304,1,0.122706422,0.126998224,Myofibroblasts
RPL27AP,-0.09469232,-2.3785076,0.924559218,1,0.459288991,0.357015986,Myofibroblasts
FAM124B,-0.09471539,-2.2176623,0.924540895,1,0.193233945,0.172291297,Myofibroblasts
GPR84,-0.09471539,-2.2176623,0.924540895,1,0.459862385,0.454706927,Myofibroblasts
TSHR,-0.09471539,-2.2176623,0.924540895,1,0.29587156,0.287744227,Myofibroblasts
FER1L5,-0.09471539,-2.2176623,0.924540895,1,0.188073394,0.185612789,Myofibroblasts
FENDRR,-0.09471539,-2.2176623,0.924540895,1,0.103784404,0.132326821,Myofibroblasts
TNFSF8,-0.09473845,-2.6333408,0.924522573,1,0.286123853,0.297513321,Myofibroblasts
SCUBE2,-0.0951306,0.1293477,0.92421109,1,0.116972477,0.11634103,Myofibroblasts
SALL1,-0.09713748,-0.6323288,0.922617216,1,0.254013761,0.270870337,Myofibroblasts
ZEB2-AS1,-0.097252816,-0.95467055,0.922525623,1,0.648509174,0.668738899,Myofibroblasts
FBRS,-0.097391225,-0.018205388,0.922415714,1,0.146788991,0.213143872,Myofibroblasts
PABPC5,-0.10232768,-0.4808214,0.918496584,1,0.163417431,0.227353464,Myofibroblasts
SCN4B,-0.10248915,-0.14123599,0.918368421,1,0.125,0.144760213,Myofibroblasts
FTH1P10,-0.10255836,-0.633466,0.918313495,1,0.327408257,0.134991119,Myofibroblasts
SYPL2,-0.10255836,-0.633466,0.918313495,1,0.205848624,0.157193606,Myofibroblasts
BCL10,-0.104542166,-0.00677955,0.916739107,1,0.292431193,0.31616341,Myofibroblasts
ERO1B,-0.10470364,-0.034764983,0.916610974,1,0.098050459,0.10035524,Myofibroblasts
NEFH,-0.10539567,-0.41022903,0.916061855,1,0.383027523,0.264653641,Myofibroblasts
IL1R2,-0.107494816,-0.2919105,0.914396439,1,0.143922018,0.107460036,Myofibroblasts
HIPK1,-0.108071506,-0.24146628,0.913938973,1,0.213876147,0.251332149,Myofibroblasts
TSHZ1,-0.108371384,-0.27118358,0.913701102,1,0.129013761,0.179396092,Myofibroblasts
HRH1,-0.10876353,-0.47643483,0.913390051,1,0.170298165,0.18294849,Myofibroblasts
IGHM,-0.108878866,-1.0475525,0.913298568,1,0.16456422,0.147424512,Myofibroblasts
ITK,-0.108878866,-0.6321015,0.913298568,1,0.116399083,0.136767318,Myofibroblasts
DENND6A-DT,-0.108971134,-1.6329284,0.913225383,1,0.201834862,0.243339254,Myofibroblasts
HAR1A,-0.108971134,-1.6329284,0.913225383,1,0.329701835,0.26731794,Myofibroblasts
LRRC3B,-0.108971134,-1.6329284,0.913225383,1,0.177178899,0.152753108,Myofibroblasts
PEX5L,-0.108971134,-1.6329284,0.913225383,1,0.48337156,0.392539964,Myofibroblasts
SLAMF8,-0.108971134,-1.6329284,0.913225383,1,0.242545872,0.308170515,Myofibroblasts
ENTHD1,-0.108971134,-1.6329284,0.913225383,1,0.066513761,0.140319716,Myofibroblasts
CRYGS,-0.108971134,-1.6329284,0.913225383,1,0.622133028,0.569271758,Myofibroblasts
SPINK5,-0.109017275,-1.9554974,0.91318879,1,0.264334862,0.218472469,Myofibroblasts
EIF2S2P4,-0.109017275,-1.9554974,0.91318879,1,0.220183486,0.189165187,Myofibroblasts
TMEM132B,-0.109017275,-1.9554974,0.91318879,1,0.282683486,0.317939609,Myofibroblasts
SLC30A2,-0.10906341,-2.219173,0.913152198,1,0.389334862,0.395204263,Myofibroblasts
TRIM37,-0.10943249,-0.1949205,0.912859466,1,0.225344037,0.287744227,Myofibroblasts
ZNF660,-0.110032246,-0.31124705,0.912383802,1,0.127866972,0.109236234,Myofibroblasts
PLAC8,-0.11123176,0.3699275,0.911432569,1,0.211582569,0.121669627,Myofibroblasts
SLC4A4,-0.11150857,-0.89600426,0.911213071,1,0.321674312,0.307282416,Myofibroblasts
SPEF2,-0.11169311,-0.13465974,0.911066743,1,0.646788991,0.580817052,Myofibroblasts
CNR1,-0.11187765,-1.0732038,0.910920418,1,0.429472477,0.322380107,Myofibroblasts
GSTM2,-0.114046,-0.633011,0.909201329,1,0.160550459,0.101243339,Myofibroblasts
POPDC2,-0.11607595,-0.33076802,0.907592353,1,0.308486239,0.294849023,Myofibroblasts
IRF5,-0.11635276,-0.36960354,0.907372977,1,0.418577982,0.378330373,Myofibroblasts
CHRNA10,-0.11658343,-0.4955485,0.907190168,1,0.709288991,0.656305506,Myofibroblasts
ABCA8,-0.119213134,-0.44090325,0.905106502,1,0.118119266,0.119005329,Myofibroblasts
CRISP3,-0.12068946,-24.095121,0.903937011,1,0.360091743,0.354351687,Myofibroblasts
FFAR1,-0.12068946,-21.347246,0.903937011,1,0.205848624,0.204262877,Myofibroblasts
SLITRK2,-0.12068946,-21.347246,0.903937011,1,0.638188073,0.569271758,Myofibroblasts
MT-TL1,-0.12068946,-21.347246,0.903937011,1,0.227637615,0.086145648,Myofibroblasts
GPIHBP1,-0.12068946,-21.347246,0.903937011,1,0.635894495,0.706039076,Myofibroblasts
PTPRD-AS1,-0.12068946,-21.347246,0.903937011,1,0.375573394,0.396980462,Myofibroblasts
NPY,-0.12068946,-21.347246,0.903937011,1,0.262614679,0.246003552,Myofibroblasts
FAM186A,-0.12068946,-21.347246,0.903937011,1,0.940366972,0.904973357,Myofibroblasts
EIF1AXP1,-0.12068946,-21.347246,0.903937011,1,0.809059633,0.719360568,Myofibroblasts
RSPO2,-0.12068946,-21.347246,0.903937011,1,0.174311927,0.187388988,Myofibroblasts
CRP,-0.12068946,-21.347246,0.903937011,1,0.282683486,0.336589698,Myofibroblasts
MYCBPAP,-0.12068946,-21.347246,0.903937011,1,0.114105505,0.131438721,Myofibroblasts
SLC5A8,-0.12068946,-21.347246,0.903937011,1,0.360091743,0.338365897,Myofibroblasts
PI3,-0.120712526,1.4728261,0.903918739,1,0.531536697,0.544404973,Myofibroblasts
ZNF688,-0.12119694,-0.12617248,0.903535046,1,0.30733945,0.409413854,Myofibroblasts
CSRP2,-0.12170443,-0.07378217,0.903133106,1,0.165711009,0.209591474,Myofibroblasts
EPHB6,-0.12184283,-0.14338543,0.90302349,1,0.087155963,0.128774423,Myofibroblasts
STAT2,-0.121958174,0.027676009,0.902932145,1,0.3125,0.268206039,Myofibroblasts
ADAMTS3,-0.1225118,-0.55218387,0.902493707,1,0.676605505,0.637655417,Myofibroblasts
PCDHB15,-0.123111546,-0.95467055,0.902018765,1,0.775229358,0.812611012,Myofibroblasts
GIMAP8,-0.123111546,-0.95467055,0.902018765,1,0.229357798,0.212255773,Myofibroblasts
DNAH3,-0.12322689,-1.3701216,0.901927435,1,0.189793578,0.208703375,Myofibroblasts
VPS35L,-0.124980025,-0.19151919,0.900539367,1,0.129587156,0.148312611,Myofibroblasts
EEF1A2,-0.12502615,1.188852,0.900502843,1,0.120412844,0.15008881,Myofibroblasts
CD4,-0.1254875,-0.046595324,0.900137614,1,0.199541284,0.211367673,Myofibroblasts
LAX1,-0.12576433,-0.85558975,0.899918487,1,0.145068807,0.158969805,Myofibroblasts
GIMAP2,-0.12809414,-0.21695894,0.898074472,1,0.10837156,0.085257549,Myofibroblasts
ATP8A1,-0.12850936,-0.78588307,0.897745893,1,0.1875,0.197158082,Myofibroblasts
CD274,-0.1287631,-0.3609029,0.897545103,1,0.833142202,0.823268206,Myofibroblasts
FYB1,-0.12892458,-1.2738769,0.897417332,1,0.472477064,0.411190053,Myofibroblasts
CISH,-0.13037783,-0.33886948,0.896267506,1,0.52293578,0.44937833,Myofibroblasts
MAP6,-0.13083918,-0.50774866,0.895902527,1,0.656536697,0.644760213,Myofibroblasts
FOXE3,-0.1349452,-2.6333408,0.892655197,1,0.126146789,0.121669627,Myofibroblasts
KIAA2012,-0.1349452,-2.6333408,0.892655197,1,0.126720183,0.064831261,Myofibroblasts
SP140,-0.1349452,-2.6333408,0.892655197,1,0.291857798,0.297513321,Myofibroblasts
CCDC178,-0.13496828,-2.9559097,0.892636959,1,0.115825688,0.141207815,Myofibroblasts
ASIC4,-0.13748264,-1.218346,0.890649316,1,0.614105505,0.531971581,Myofibroblasts
P2RY1,-0.13748264,-1.218346,0.890649316,1,0.116972477,0.079928952,Myofibroblasts
GPR171,-0.13766718,-1.6346661,0.890503461,1,0.14162844,0.112788632,Myofibroblasts
PDGFC,-0.14590229,0.034816124,0.883998519,1,0.07912844,0.107460036,Myofibroblasts
UBQLN2,-0.14615604,-0.11235836,0.883798209,1,0.27293578,0.245115453,Myofibroblasts
ETFDH,-0.14620218,-0.1397562,0.883761789,1,0.15309633,0.158081705,Myofibroblasts
TRIO,-0.14813985,-0.20946962,0.882232402,1,0.11353211,0.087033748,Myofibroblasts
NRTN,-0.14837052,-0.63483244,0.882050361,1,0.168577982,0.141207815,Myofibroblasts
HPD,-0.1492471,-3.4466977,0.881358662,1,0.138188073,0.13410302,Myofibroblasts
MIR17HG,-0.14929323,-2.8060594,0.88132226,1,0.458142202,0.437833037,Myofibroblasts
LINC02177,-0.14929323,-2.4422066,0.88132226,1,0.17087156,0.190941385,Myofibroblasts
CACNB4,-0.14998525,-0.20765504,0.88077625,1,0.086582569,0.13410302,Myofibroblasts
BTN3A2,-0.15141544,-0.047125354,0.879648009,1,0.147362385,0.1660746,Myofibroblasts
C20orf204,-0.15173839,-1.1190379,0.879393279,1,0.825688073,0.815275311,Myofibroblasts
TP53TG5,-0.15173839,-1.1190379,0.879393279,1,0.204701835,0.195381883,Myofibroblasts
PDK1,-0.15185373,-0.056061935,0.879302307,1,0.099197248,0.101243339,Myofibroblasts
CTSW,-0.15196906,-1.6355354,0.879211336,1,0.401949541,0.470692718,Myofibroblasts
PLXNC1,-0.15605202,-0.28452802,0.875992017,1,0.102637615,0.10035524,Myofibroblasts
LIMS2,-0.1563519,-0.20193717,0.87575565,1,0.130733945,0.119893428,Myofibroblasts
KRT7,-0.1564211,-12.730519,0.875701105,1,0.16456422,0.176731794,Myofibroblasts
ATM,-0.15757447,-0.024391206,0.874792115,1,0.282683486,0.308170515,Myofibroblasts
CFAP299,-0.16091928,-21.762926,0.872156981,1,0.195527523,0.156305506,Myofibroblasts
PRKCB,-0.16091928,-22.085495,0.872156981,1,0.108944954,0.096802842,Myofibroblasts
DPYS,-0.16091928,-22.085495,0.872156981,1,0.105504587,0.045293073,Myofibroblasts
YWHAZP2,-0.16091928,-21.762926,0.872156981,1,0.685779817,0.624333925,Myofibroblasts
MIR142,-0.16091928,-21.762926,0.872156981,1,0.298738532,0.243339254,Myofibroblasts
PIP,-0.16126528,-4.392448,0.871884461,1,0.078555046,0.142095915,Myofibroblasts
IRAK4,-0.16133448,-0.12490457,0.871829959,1,0.258600917,0.277975133,Myofibroblasts
IGF1,-0.1639642,-0.07434462,0.869759332,1,0.196674312,0.179396092,Myofibroblasts
CRTAC1,-0.16414873,-0.422769,0.869614059,1,0.144495413,0.104795737,Myofibroblasts
NAALAD2,-0.16599414,-1.0488762,0.868161564,1,0.142775229,0.153641208,Myofibroblasts
GUCY1A2,-0.16696298,-0.25870872,0.867399182,1,0.078555046,0.102131439,Myofibroblasts
FAM20A,-0.16827783,-0.6336936,0.866364718,1,0.177178899,0.191829485,Myofibroblasts
DOK6,-0.16873917,-0.9240282,0.866001802,1,0.462729358,0.352575488,Myofibroblasts
IL7,-0.17392938,-0.54695535,0.861920965,1,0.329701835,0.347246892,Myofibroblasts
PHF21A,-0.1746906,-0.3394556,0.861322749,1,0.110091743,0.103907638,Myofibroblasts
CHL1,-0.17471367,-0.24677265,0.861304623,1,0.131307339,0.18383659,Myofibroblasts
TMEM71,-0.17508276,-2.219173,0.861014609,1,0.090022936,0.140319716,Myofibroblasts
RASAL3,-0.17517503,-2.9559097,0.860942108,1,0.114678899,0.120781528,Myofibroblasts
HNRNPA3P6,-0.17517503,-2.9559097,0.860942108,1,0.126720183,0.126998224,Myofibroblasts
DKK4,-0.17517503,-2.9559097,0.860942108,1,0.479931193,0.481349911,Myofibroblasts
ARHGAP31-AS1,-0.17517503,-2.9559097,0.860942108,1,0.123853211,0.119005329,Myofibroblasts
RPL23AP53,-0.17517503,-2.9559097,0.860942108,1,0.112958716,0.135879218,Myofibroblasts
FAHD2CP,-0.17517503,-2.9559097,0.860942108,1,0.161697248,0.175843694,Myofibroblasts
PRLHR,-0.1751981,-3.2195854,0.860923983,1,0.44266055,0.374777975,Myofibroblasts
ZNF204P,-0.17522116,-3.6359053,0.860905858,1,0.064793578,0.105683837,Myofibroblasts
RBBP8NL,-0.17662828,0.2752983,0.859800378,1,0.095756881,0.126998224,Myofibroblasts
IGFBP7-AS1,-0.17771246,-1.4413797,0.858948802,1,0.117545872,0.161634103,Myofibroblasts
RPL17-C18orf32,-0.17780472,-1.6346661,0.858876335,1,0.274082569,0.309058615,Myofibroblasts
RPPH1,-0.17796619,-2.4886677,0.858749521,1,0.934059633,0.887211368,Myofibroblasts
HS3ST3B1,-0.17845061,0.26457858,0.8583691,1,0.276376147,0.301065719,Myofibroblasts
TREX1,-0.18004228,-0.80357736,0.857119376,1,0.107224771,0.10035524,Myofibroblasts
TRIM68,-0.18024988,-0.99663633,0.856956395,1,0.143922018,0.162522202,Myofibroblasts
MILR1,-0.18024988,-0.99663633,0.856956395,1,0.345756881,0.378330373,Myofibroblasts
FGD5,-0.18041135,-1.2874261,0.856829636,1,0.137614679,0.186500888,Myofibroblasts
NKD1,-0.18057284,-0.33886948,0.856702881,1,0.127293578,0.072824156,Myofibroblasts
ZNF333,-0.1807343,-0.17797741,0.85657613,1,0.075688073,0.105683837,Myofibroblasts
RAI2,-0.18108033,-0.19350585,0.856304532,1,0.866972477,0.855239787,Myofibroblasts
PAMR1,-0.1811034,-0.46232316,0.856286426,1,0.587155963,0.58348135,Myofibroblasts
FLVCR2,-0.183018,-0.8977837,0.8547839,1,0.614678899,0.587033748,Myofibroblasts
TNNT3,-0.18304107,-1.4273258,0.8547658,1,0.121559633,0.140319716,Myofibroblasts
MAP2K1,-0.18437898,-0.14177676,0.853716159,1,0.199541284,0.146536412,Myofibroblasts
CXCL11,-0.18580917,-0.3416238,0.852594414,1,0.10837156,0.114564831,Myofibroblasts
CES1,-0.1872163,-0.16701506,0.851491053,1,0.120412844,0.127886323,Myofibroblasts
SLC12A6,-0.18786219,-0.54108095,0.85098469,1,0.209862385,0.244227353,Myofibroblasts
LNX1,-0.18790832,-0.63506037,0.850948523,1,0.196100917,0.196269982,Myofibroblasts
TENM3,-0.18816206,-0.4992803,0.850749613,1,0.110091743,0.144760213,Myofibroblasts
PI16,-0.1893385,-2.0159721,0.849827519,1,0.216169725,0.292184725,Myofibroblasts
C11orf86,-0.18938464,-2.050117,0.849791362,1,0.219610092,0.135879218,Myofibroblasts
ZBTB9,-0.1894769,-2.4422066,0.84971905,1,0.126720183,0.192717584,Myofibroblasts
DRAIC,-0.1894769,-2.4422066,0.84971905,1,0.123853211,0.109236234,Myofibroblasts
POLR3GL,-0.19136845,-0.11085238,0.848236937,1,0.251720183,0.217584369,Myofibroblasts
RPL24P2,-0.191899,-1.1492809,0.847821318,1,0.104931193,0.115452931,Myofibroblasts
CCL7,-0.19254489,-2.4886677,0.847315404,1,0.360091743,0.356127886,Myofibroblasts
GGCT,-0.19272943,-0.76753485,0.847170869,1,0.220183486,0.140319716,Myofibroblasts
SLA,-0.1944595,-1.0139028,0.845816103,1,0.159977064,0.168738899,Myofibroblasts
CRTC2,-0.19658172,-0.08049333,0.844154879,1,0.83543578,0.839253996,Myofibroblasts
CBFB,-0.19678932,-0.17345966,0.843992405,1,0.144495413,0.18294849,Myofibroblasts
STUM,-0.19704308,-0.7598662,0.843793834,1,0.123279817,0.10035524,Myofibroblasts
ASTE1,-0.19824257,-0.33395907,0.842855273,1,0.149082569,0.131438721,Myofibroblasts
STRADA,-0.19941902,-0.4783288,0.841934978,1,0.211582569,0.21669627,Myofibroblasts
EMCN,-0.19971891,-0.33395907,0.841700427,1,0.1875,0.222912966,Myofibroblasts
NMRK1,-0.19974197,-0.27788028,0.841682386,1,0.369266055,0.356127886,Myofibroblasts
PTGDS,-0.19985731,-0.14464308,0.841592178,1,0.385321101,0.356127886,Myofibroblasts
SLC22A4,-0.20078002,-0.23607981,0.840870592,1,0.131880734,0.11722913,Myofibroblasts
MUC7,-0.20114909,-24.095121,0.840581995,1,0.327981651,0.18294849,Myofibroblasts
ELL2,-0.20191032,-0.606142,0.839986832,1,0.334288991,0.321492007,Myofibroblasts
CDX1,-0.20359425,-1.6346661,0.838670583,1,0.293577982,0.271758437,Myofibroblasts
HAPLN2,-0.20368652,-1.8568307,0.838598473,1,0.055045872,0.14920071,Myofibroblasts
ZNF763,-0.20368652,-1.8568307,0.838598473,1,0.119266055,0.098579041,Myofibroblasts
TMEM236,-0.20368652,-1.8568307,0.838598473,1,0.204701835,0.18383659,Myofibroblasts
SNRPEP4,-0.20368652,-1.8568307,0.838598473,1,0.411697248,0.397868561,Myofibroblasts
PPIL6,-0.20373265,-0.29867142,0.838562418,1,0.134174312,0.069271758,Myofibroblasts
OAS2,-0.20472457,-0.45053262,0.837787327,1,0.086009174,0.10035524,Myofibroblasts
CCDC190,-0.20601635,-0.99663633,0.836778141,1,0.300458716,0.363232682,Myofibroblasts
RHOH,-0.20631623,-1.4135987,0.836543904,1,0.162270642,0.190941385,Myofibroblasts
STXBP5,-0.20652384,-0.1046149,0.836381749,1,0.302752294,0.286856128,Myofibroblasts
SEMA4D,-0.20673144,-0.37105212,0.8362196,1,0.316513761,0.362344583,Myofibroblasts
MUC5B,-0.20892286,-1.1238854,0.834508458,1,0.139334862,0.143872114,Myofibroblasts
MRPL10,-0.20949955,-0.06527297,0.834058287,1,0.094036697,0.114564831,Myofibroblasts
PRRX2,-0.21005318,0.05199303,0.833626174,1,0.042431193,0.158081705,Myofibroblasts
MYO5A,-0.21069907,-0.13333993,0.833122106,1,0.117545872,0.150976909,Myofibroblasts
LINC00938,-0.21090667,-0.49741206,0.832960099,1,0.158830275,0.212255773,Myofibroblasts
APBA2,-0.21185245,-0.95777506,0.832222156,1,0.137614679,0.139431616,Myofibroblasts
NEK9,-0.21575086,-0.7090992,0.829181956,1,0.364678899,0.297513321,Myofibroblasts
LINC00989,-0.21803455,-1.8052325,0.827402196,1,0.239678899,0.211367673,Myofibroblasts
CLDN10,-0.21803455,-1.8052325,0.827402196,1,0.116972477,0.121669627,Myofibroblasts
ACSS1,-0.22006449,-0.34657326,0.82582093,1,0.194380734,0.201598579,Myofibroblasts
PREX2,-0.22050278,-1.403494,0.825479612,1,0.118119266,0.134991119,Myofibroblasts
PAPPA,-0.22073345,-0.15957926,0.825299985,1,0.118692661,0.115452931,Myofibroblasts
GNA15,-0.2211948,-0.35692945,0.824940758,1,0.114678899,0.169626998,Myofibroblasts
TPPP,-0.2234785,-1.1214598,0.823163123,1,0.563646789,0.436944938,Myofibroblasts
SLC7A2,-0.22357076,-0.35161835,0.823091319,1,0.124426606,0.107460036,Myofibroblasts
AGR3,-0.2236169,-1.8515251,0.823055417,1,0.139908257,0.192717584,Myofibroblasts
HORMAD1,-0.22407824,-0.046595324,0.82269642,1,0.177752294,0.192717584,Myofibroblasts
CLU,-0.224678,-1.0229179,0.822229779,1,0.268348624,0.278863233,Myofibroblasts
UAP1L1,-0.22500095,-0.23894662,0.821978537,1,0.152522936,0.137655417,Myofibroblasts
SPSB1,-0.22714622,-0.20293558,0.820310037,1,0.172018349,0.19982238,Myofibroblasts
ANXA3,-0.22767678,-0.35843524,0.819897522,1,0.120986239,0.154529307,Myofibroblasts
KCNK12,-0.22952218,-0.5920386,0.818463077,1,0.195527523,0.231793961,Myofibroblasts
HSPA12B,-0.229799,-2.958704,0.818247962,1,0.099197248,0.119005329,Myofibroblasts
OTUD7A,-0.23062943,-0.5568715,0.817602701,1,0.201834862,0.191829485,Myofibroblasts
SGO2,-0.23275165,-0.442084,0.815954262,1,0.219036697,0.23357016,Myofibroblasts
RALGAPA2,-0.23445864,-0.52751,0.814628934,1,0.23853211,0.243339254,Myofibroblasts
LINC02076,-0.26103246,-1.8312039,0.794067467,1,0.570527523,0.595026643,Myofibroblasts
S1PR1,-0.26340842,-1.4779452,0.792235794,1,0.158830275,0.168738899,Myofibroblasts
SERHL2,-0.2634315,-3.2314181,0.792218017,1,0.114678899,0.127886323,Myofibroblasts
C17orf107,-0.26347762,-1.1214598,0.792182462,1,0.141055046,0.178507993,Myofibroblasts
ADAMTS15,-0.26347762,-1.1214598,0.792182462,1,0.184633028,0.160746004,Myofibroblasts
RAB11FIP2,-0.26465407,-0.04620389,0.791275957,1,0.151376147,0.15008881,Myofibroblasts
BICDL1,-0.2663611,-1.0781603,0.789961139,1,0.172018349,0.178507993,Myofibroblasts
NPIPB15,-0.26686856,-0.48948544,0.789570362,1,0.126146789,0.119893428,Myofibroblasts
CGRRF1,-0.2669147,-0.10643203,0.78953484,1,0.13016055,0.126998224,Myofibroblasts
ST3GAL5,-0.27775645,-1.08372,0.781199324,1,0.350344037,0.377442274,Myofibroblasts
DHX58,-0.28052455,-0.1692879,0.779075088,1,0.120412844,0.142984014,Myofibroblasts
ANKRD30A,-0.28386936,-0.7417061,0.776510504,1,0.124426606,0.172291297,Myofibroblasts
IL2RG,-0.28407696,-2.0960221,0.776351403,1,0.14793578,0.174955595,Myofibroblasts
TET2,-0.2870988,-0.069604404,0.774036663,1,0.968463303,0.920959147,Myofibroblasts
PPM1M,-0.2927273,-0.4783288,0.769730606,1,0.611811927,0.579040853,Myofibroblasts
ENPP2,-0.29288876,-0.84546804,0.769607175,1,0.907110092,0.830373002,Myofibroblasts
WIPF3,-0.30250794,-0.83922493,0.762264883,1,0.46559633,0.480461812,Myofibroblasts
NCF2,-0.3266366,-1.0502008,0.743942756,1,0.790137615,0.743339254,Myofibroblasts
TBX15,-0.32935858,-0.5049133,0.741884676,1,0.223050459,0.214031972,Myofibroblasts
TNFSF4,-0.32956618,-0.9782104,0.741727779,1,0.80103211,0.73268206,Myofibroblasts
ZDHHC17,-0.33369526,-0.19896913,0.738609516,1,0.932912844,0.937833037,Myofibroblasts
RBM20,-0.3360943,-3.8064718,0.736799756,1,0.946100917,0.86589698,Myofibroblasts
TESPA1,-0.3361635,-4.6410394,0.736747573,1,0.506880734,0.515097691,Myofibroblasts
LDLRAD4,-0.33664793,-0.32191956,0.736382326,1,0.940366972,0.906749556,Myofibroblasts
TENT2,-0.34585187,-0.18975937,0.729454036,1,0.140481651,0.180284192,Myofibroblasts
ATXN7L1,-0.34774342,-0.3805103,0.728032888,1,0.139334862,0.160746004,Myofibroblasts
MT-TM,-0.35011938,-2.5460486,0.726249111,1,0.129587156,0.252220249,Myofibroblasts
SLC5A3,-0.3533027,-0.29766995,0.723861524,1,0.131880734,0.154529307,Myofibroblasts
TRIML2,-0.35357952,-2.5673127,0.723654034,1,0.145068807,0.201598579,Myofibroblasts
RAB39B,-0.3538102,-0.696194,0.723481141,1,0.253440367,0.280639432,Myofibroblasts
MSC-AS1,-0.35466367,-0.47214302,0.722841561,1,0.229357798,0.188277087,Myofibroblasts
CLIP4,-0.35475597,-0.057349633,0.722772429,1,0.193807339,0.205150977,Myofibroblasts
C21orf58,-0.35936946,-1.0581727,0.719318715,1,0.340022936,0.214920071,Myofibroblasts
SMC2,-0.36439818,-0.69608533,0.715560685,1,0.514908257,0.403197158,Myofibroblasts
GPCPD1,-0.36522862,-0.14277866,0.714940753,1,0.25516055,0.226465364,Myofibroblasts
CD302,-0.36592066,-0.27793998,0.714424286,1,0.03956422,0.119005329,Myofibroblasts
ALOX5,-0.36698174,-1.6372747,0.713632625,1,0.686353211,0.701598579,Myofibroblasts
DHRS2,-0.36742005,-4.7671466,0.713305724,1,0.866972477,0.880106572,Myofibroblasts
MSC,-0.36871183,-0.4160136,0.712342534,1,0.514334862,0.539076377,Myofibroblasts
PLS3,-0.36974987,-0.13692877,0.711568874,1,0.28956422,0.318827709,Myofibroblasts
PARD6B,-0.37009588,-1.1160207,0.711311053,1,0.52809633,0.509769094,Myofibroblasts
MAP3K1,-0.37046495,-0.31672686,0.71103608,1,0.275802752,0.295737123,Myofibroblasts
N4BP1,-0.37060335,-0.008925105,0.710932975,1,0.260321101,0.452930728,Myofibroblasts
NRF1,-0.37078792,-0.43953407,0.71079551,1,0.885321101,0.939609236,Myofibroblasts
PPIL2,-0.37194127,-0.2856911,0.709936567,1,0.048165138,0.142984014,Myofibroblasts
CERS5,-0.37625492,-0.16947778,0.706727392,1,0.432912844,0.424511545,Myofibroblasts
RPL12P4,-0.37639332,-4.339553,0.70662451,1,0.142775229,0.239786856,Myofibroblasts
TRDN,-0.37639332,-4.7291446,0.70662451,1,0.098050459,0.123445826,Myofibroblasts
SLC26A2,-0.3815835,-0.4742926,0.702770309,1,0.132454128,0.168738899,Myofibroblasts
MCTP1,-0.38562036,-1.101879,0.699777864,1,0.174311927,0.190053286,Myofibroblasts
TECPR1,-0.38610476,-0.46151075,0.699419083,1,0.576834862,0.518650089,Myofibroblasts
STEAP2,-0.39021078,-0.74762994,0.696380685,1,0.107798165,0.11722913,Myofibroblasts
SERP2,-0.39074135,-0.59367687,0.695988437,1,0.118692661,0.131438721,Myofibroblasts
ACADS,-0.39249447,-0.61362815,0.694692892,1,0.696100917,0.687388988,Myofibroblasts
CD6,-0.39334798,-2.2237067,0.694062488,1,0.818233945,0.741563055,Myofibroblasts
MAFA,-0.39436296,-0.5865304,0.693313095,1,0.091743119,0.103019538,Myofibroblasts
C1QTNF7,-0.3953087,-1.08372,0.692615066,1,0.120412844,0.098579041,Myofibroblasts
FERMT3,-0.40319782,-0.99213815,0.686802702,1,0.13016055,0.037300178,Myofibroblasts
CA3,-0.40820348,-3.4630554,0.683124292,1,0.127866972,0.142984014,Myofibroblasts
APOL1,-0.4133014,-0.55565137,0.679385795,1,0.40309633,0.255772647,Myofibroblasts
IPCEF1,-0.41918364,-2.5460486,0.675081928,1,0.110665138,0.091474245,Myofibroblasts
TMEM45B,-0.41946045,-2.8896544,0.674879653,1,0.307912844,0.343694494,Myofibroblasts
PCDH9,-0.4210521,-0.5612632,0.67371703,1,0.40309633,0.451154529,Myofibroblasts
RLF,-0.42146733,-0.21101804,0.673413865,1,0.436926606,0.473357016,Myofibroblasts
MYO1G,-0.4215596,-1.5559111,0.673346502,1,0.071100917,0.105683837,Myofibroblasts
DNMBP,-0.42174414,-0.6915229,0.673211784,1,0.115252294,0.127886323,Myofibroblasts
ARHGAP9,-0.42195174,-1.919309,0.673060239,1,0.14162844,0.169626998,Myofibroblasts
MMP15,-0.4221824,-2.554035,0.672891871,1,0.333715596,0.358792185,Myofibroblasts
TRABD2B,-0.42478904,-0.674929,0.670990457,1,0.427752294,0.458259325,Myofibroblasts
EPCAM,-0.42552722,-0.5465,0.670452385,1,0.149655963,0.178507993,Myofibroblasts
ITGB3,-0.426473,-0.8572048,0.669763228,1,0.149082569,0.165186501,Myofibroblasts
APCDD1L,-0.4270266,-1.2564154,0.669359947,1,0.100917431,0.130550622,Myofibroblasts
BIN2,-0.42764944,-0.87978053,0.668906371,1,0.134747706,0.146536412,Myofibroblasts
SYNGAP1,-0.4276725,-0.6382571,0.668889574,1,0.746559633,0.745115453,Myofibroblasts
TIMP4,-0.42997926,-1.1628917,0.667210731,1,0.092316514,0.120781528,Myofibroblasts
FKBP11,-0.43034834,-0.1899241,0.666942271,1,0.153669725,0.19982238,Myofibroblasts
